date,humidity_missing,imputation
2023-03-01 06:00:00,1.68,-9.09
2023-03-01 07:00:00,1.57,-12.30
2023-03-01 08:00:00,1.69,-27.68
2023-03-01 09:00:00,,1.59
2023-03-01 10:00:00,1.51,1.56
2023-03-01 11:00:00,1.50,-8.43
2023-03-01 12:00:00,1.30,16.28
2023-03-01 13:00:00,,1.52
2023-03-01 14:00:00,,1.55
2023-03-01 15:00:00,1.59,-14.04
2023-03-01 16:00:00,1.80,-22.74
2023-03-01 17:00:00,1.81,-41.03
2023-03-01 18:00:00,1.69,-34.46
2023-03-01 19:00:00,1.64,-18.14
2023-03-01 20:00:00,,1.66
2023-03-01 21:00:00,1.65,-20.08
2023-03-01 22:00:00,1.57,-17.64
2023-03-01 23:00:00,1.50,3.63
2023-03-02 00:00:00,1.52,11.90
2023-03-02 01:00:00,1.69,-18.30
2023-03-02 02:00:00,1.55,1.67
2023-03-02 03:00:00,,1.66
2023-03-02 04:00:00,1.77,-34.51
2023-03-02 05:00:00,,1.61
2023-03-02 06:00:00,1.52,8.95
2023-03-02 07:00:00,1.58,-5.58
2023-03-02 08:00:00,1.51,0.83
2023-03-02 09:00:00,,1.56
2023-03-02 10:00:00,1.51,-6.17
2023-03-02 11:00:00,1.57,-3.16
2023-03-02 12:00:00,,1.55
2023-03-02 13:00:00,1.43,3.18
2023-03-02 14:00:00,1.48,1.60
2023-03-02 15:00:00,1.66,-25.50
2023-03-02 16:00:00,1.57,-2.27
2023-03-02 17:00:00,1.79,1.69
2023-03-02 18:00:00,1.77,-30.32
2023-03-02 19:00:00,1.62,-21.57
2023-03-02 20:00:00,,1.63
2023-03-02 21:00:00,1.63,-28.19
2023-03-02 22:00:00,1.58,-3.02
2023-03-02 23:00:00,1.45,6.23
2023-03-03 00:00:00,,1.59
2023-03-03 01:00:00,1.69,-12.66
2023-03-03 02:00:00,1.53,2.69
2023-03-03 03:00:00,1.62,-21.19
2023-03-03 04:00:00,1.68,-10.42
2023-03-03 05:00:00,1.54,-10.20
2023-03-03 06:00:00,1.54,-7.28
2023-03-03 07:00:00,1.65,-3.56
2023-03-03 08:00:00,1.51,9.55
2023-03-03 09:00:00,1.69,1.62
2023-03-03 10:00:00,1.73,-18.17
2023-03-03 11:00:00,1.62,-7.83
2023-03-03 12:00:00,1.54,5.23
2023-03-03 13:00:00,1.61,-4.94
2023-03-03 14:00:00,1.69,-31.14
2023-03-03 15:00:00,1.82,-39.80
2023-03-03 16:00:00,,1.70
2023-03-03 17:00:00,1.89,1.66
2023-03-03 18:00:00,1.77,-29.07
2023-03-03 19:00:00,1.54,-4.75
2023-03-03 20:00:00,1.42,10.24
2023-03-03 21:00:00,1.41,1.29
2023-03-03 22:00:00,1.27,26.52
2023-03-03 23:00:00,,1.50
2023-03-04 00:00:00,,1.49
2023-03-04 01:00:00,,1.48
2023-03-04 02:00:00,1.37,13.09
2023-03-04 03:00:00,1.49,1.93
2023-03-04 04:00:00,1.51,6.77
2023-03-04 05:00:00,1.72,-41.18
2023-03-04 06:00:00,1.58,-13.84
2023-03-04 07:00:00,1.55,2.51
2023-03-04 08:00:00,1.64,-15.88
2023-03-04 09:00:00,,1.61
2023-03-04 10:00:00,,1.59
2023-03-04 11:00:00,1.71,-25.99
2023-03-04 12:00:00,,1.54
2023-03-04 13:00:00,1.42,3.43
2023-03-04 14:00:00,1.44,9.92
2023-03-04 15:00:00,1.66,-22.34
2023-03-04 16:00:00,1.86,1.64
2023-03-04 17:00:00,1.68,-22.72
2023-03-04 18:00:00,1.72,-35.22
2023-03-04 19:00:00,1.43,15.17
2023-03-04 20:00:00,1.50,1.52
2023-03-04 21:00:00,1.44,17.08
2023-03-04 22:00:00,1.36,12.92
2023-03-04 23:00:00,1.48,25.35
2023-03-05 00:00:00,1.50,12.22
2023-03-05 01:00:00,1.43,4.51
2023-03-05 02:00:00,1.52,-15.03
2023-03-05 03:00:00,1.52,7.54
2023-03-05 04:00:00,,1.51
2023-03-05 05:00:00,1.61,-1.79
2023-03-05 06:00:00,1.30,24.42
2023-03-05 07:00:00,1.61,-5.97
2023-03-05 08:00:00,1.43,4.46
2023-03-05 09:00:00,1.46,7.97
2023-03-05 10:00:00,1.45,7.93
2023-03-05 11:00:00,1.63,-14.75
2023-03-05 12:00:00,1.57,-20.61
2023-03-05 13:00:00,1.49,-3.88
2023-03-05 14:00:00,,1.60
2023-03-05 15:00:00,1.51,-3.18
2023-03-05 16:00:00,1.74,-30.62
2023-03-05 17:00:00,1.90,-56.38
2023-03-05 18:00:00,1.75,-37.71
2023-03-05 19:00:00,1.41,15.44
2023-03-05 20:00:00,1.43,3.64
2023-03-05 21:00:00,1.24,1.45
2023-03-05 22:00:00,1.35,4.59
2023-03-05 23:00:00,1.40,5.18
2023-03-06 00:00:00,1.39,14.86
2023-03-06 01:00:00,1.34,1.36
2023-03-06 02:00:00,1.32,6.11
2023-03-06 03:00:00,,1.38
2023-03-06 04:00:00,1.43,1.39
2023-03-06 05:00:00,1.32,-1.16
2023-03-06 06:00:00,,1.40
2023-03-06 07:00:00,1.35,17.54
2023-03-06 08:00:00,1.49,1.38
2023-03-06 09:00:00,1.40,5.26
2023-03-06 10:00:00,1.44,10.90
2023-03-06 11:00:00,1.30,9.69
2023-03-06 12:00:00,1.54,9.25
2023-03-06 13:00:00,1.47,19.55
2023-03-06 14:00:00,1.73,-38.92
2023-03-06 15:00:00,1.80,-38.93
2023-03-06 16:00:00,1.67,-30.15
2023-03-06 17:00:00,1.69,1.60
2023-03-06 18:00:00,1.60,-12.09
2023-03-06 19:00:00,1.39,10.67
2023-03-06 20:00:00,1.54,-4.85
2023-03-06 21:00:00,,1.44
2023-03-06 22:00:00,,1.41
2023-03-06 23:00:00,1.40,7.04
2023-03-07 00:00:00,1.27,16.41
2023-03-07 01:00:00,1.37,8.89
2023-03-07 02:00:00,1.36,24.03
2023-03-07 03:00:00,1.65,2.42
2023-03-07 04:00:00,1.29,1.45
2023-03-07 05:00:00,,1.46
2023-03-07 06:00:00,1.44,1.45
2023-03-07 07:00:00,1.63,-24.38
2023-03-07 08:00:00,1.31,17.19
2023-03-07 09:00:00,,1.44
2023-03-07 10:00:00,1.55,3.32
2023-03-07 11:00:00,1.37,1.54
2023-03-07 12:00:00,1.57,-3.53
2023-03-07 13:00:00,,1.63
2023-03-07 14:00:00,1.60,1.70
2023-03-07 15:00:00,1.84,-52.73
2023-03-07 16:00:00,,1.72
2023-03-07 17:00:00,1.57,-12.60
2023-03-07 18:00:00,1.61,-11.99
2023-03-07 19:00:00,1.34,12.05
2023-03-07 20:00:00,1.34,1.39
2023-03-07 21:00:00,1.20,19.86
2023-03-07 22:00:00,1.33,11.62
2023-03-07 23:00:00,1.11,37.02
2023-03-08 00:00:00,1.36,8.98
2023-03-08 01:00:00,,1.33
2023-03-08 02:00:00,1.38,11.14
2023-03-08 03:00:00,,1.34
2023-03-08 04:00:00,1.31,3.16
2023-03-08 05:00:00,,1.39
2023-03-08 06:00:00,1.22,29.54
2023-03-08 07:00:00,1.64,-9.30
2023-03-08 08:00:00,1.46,19.70
2023-03-08 09:00:00,1.46,6.92
2023-03-08 10:00:00,1.33,20.36
2023-03-08 11:00:00,1.44,-7.57
2023-03-08 12:00:00,1.65,-7.64
2023-03-08 13:00:00,1.65,-18.50
2023-03-08 14:00:00,1.42,14.65
2023-03-08 15:00:00,1.48,9.85
2023-03-08 16:00:00,1.61,1.67
2023-03-08 17:00:00,1.75,-48.33
2023-03-08 18:00:00,1.62,-10.38
2023-03-08 19:00:00,1.38,-0.13
2023-03-08 20:00:00,1.55,-9.10
2023-03-08 21:00:00,1.23,31.25
2023-03-08 22:00:00,1.19,40.72
2023-03-08 23:00:00,1.30,29.25
2023-03-09 00:00:00,1.37,16.88
2023-03-09 01:00:00,1.39,26.88
2023-03-09 02:00:00,,1.24
2023-03-09 03:00:00,1.08,38.23
2023-03-09 04:00:00,1.27,1.22
2023-03-09 05:00:00,1.30,3.63
2023-03-09 06:00:00,1.27,23.28
2023-03-09 07:00:00,1.17,29.66
2023-03-09 08:00:00,,1.32
2023-03-09 09:00:00,1.38,10.00
2023-03-09 10:00:00,1.29,1.35
2023-03-09 11:00:00,,1.39
2023-03-09 12:00:00,1.38,3.80
2023-03-09 13:00:00,1.38,10.51
2023-03-09 14:00:00,1.58,-10.56
2023-03-09 15:00:00,1.73,-35.91
2023-03-09 16:00:00,1.54,-0.98
2023-03-09 17:00:00,,1.46
2023-03-09 18:00:00,1.38,18.10
2023-03-09 19:00:00,1.20,21.98
2023-03-09 20:00:00,1.16,40.02
2023-03-09 21:00:00,1.32,23.06
2023-03-09 22:00:00,1.11,30.85
2023-03-09 23:00:00,,1.21
2023-03-10 00:00:00,1.24,16.14
2023-03-10 01:00:00,,1.36
2023-03-10 02:00:00,1.37,1.38
2023-03-10 03:00:00,1.34,10.14
2023-03-10 04:00:00,1.56,5.38
2023-03-10 05:00:00,1.43,16.04
2023-03-10 06:00:00,1.47,5.24
2023-03-10 07:00:00,,1.40
2023-03-10 08:00:00,1.49,-4.60
2023-03-10 09:00:00,1.26,10.34
2023-03-10 10:00:00,,1.35
2023-03-10 11:00:00,1.31,19.28
2023-03-10 12:00:00,1.25,9.11
2023-03-10 13:00:00,1.30,7.66
2023-03-10 14:00:00,1.63,-16.76
2023-03-10 15:00:00,,1.37
2023-03-10 16:00:00,1.11,31.88
2023-03-10 17:00:00,,1.34
2023-03-10 18:00:00,1.14,24.40
2023-03-10 19:00:00,1.55,-3.22
2023-03-10 20:00:00,1.58,-9.10
2023-03-10 21:00:00,,1.39
2023-03-10 22:00:00,,1.35
2023-03-10 23:00:00,,1.34
2023-03-11 00:00:00,1.19,1.32
2023-03-11 01:00:00,,1.33
2023-03-11 02:00:00,1.36,1.62
2023-03-11 03:00:00,1.30,10.50
2023-03-11 04:00:00,1.35,16.47
2023-03-11 05:00:00,1.41,3.25
2023-03-11 06:00:00,1.28,30.71
2023-03-11 07:00:00,1.35,6.69
2023-03-11 08:00:00,,1.39
2023-03-11 09:00:00,1.40,3.57
2023-03-11 10:00:00,1.66,-18.90
2023-03-11 11:00:00,1.59,-2.71
2023-03-11 12:00:00,,1.51
2023-03-11 13:00:00,1.74,1.52
2023-03-11 14:00:00,1.47,0.11
2023-03-11 15:00:00,,1.57
2023-03-11 16:00:00,1.82,-63.99
2023-03-11 17:00:00,,1.52
2023-03-11 18:00:00,1.59,-23.23
2023-03-11 19:00:00,1.41,3.50
2023-03-11 20:00:00,1.32,7.33
2023-03-11 21:00:00,1.24,2.66
2023-03-11 22:00:00,,1.31
2023-03-11 23:00:00,,1.27
2023-03-12 00:00:00,,1.39
2023-03-12 01:00:00,,1.40
2023-03-12 02:00:00,1.51,-3.77
2023-03-12 03:00:00,,1.46
2023-03-12 04:00:00,1.42,-8.59
2023-03-12 05:00:00,1.54,5.37
2023-03-12 06:00:00,1.42,-12.33
2023-03-12 07:00:00,1.58,1.01
2023-03-12 08:00:00,1.52,-0.88
2023-03-12 09:00:00,1.71,-14.36
2023-03-12 10:00:00,,1.55
2023-03-12 11:00:00,1.31,14.06
2023-03-12 12:00:00,1.64,-6.54
2023-03-12 13:00:00,1.74,-20.21
2023-03-12 14:00:00,,1.67
2023-03-12 15:00:00,1.68,-21.26
2023-03-12 16:00:00,1.88,-55.52
2023-03-12 17:00:00,1.83,-47.92
2023-03-12 18:00:00,1.58,3.88
2023-03-12 19:00:00,1.55,-13.50
2023-03-12 20:00:00,1.35,10.04
2023-03-12 21:00:00,1.23,35.75
2023-03-12 22:00:00,1.25,40.26
2023-03-12 23:00:00,1.23,48.81
2023-03-13 00:00:00,,1.34
2023-03-13 01:00:00,1.36,12.05
2023-03-13 02:00:00,1.25,13.57
2023-03-13 03:00:00,1.53,-24.49
2023-03-13 04:00:00,1.57,-7.44
2023-03-13 05:00:00,1.25,1.37
2023-03-13 06:00:00,1.26,6.65
2023-03-13 07:00:00,1.44,3.34
2023-03-13 08:00:00,1.56,-17.74
2023-03-13 09:00:00,1.65,-23.05
2023-03-13 10:00:00,1.27,30.94
2023-03-13 11:00:00,1.47,1.41
2023-03-13 12:00:00,1.23,32.69
2023-03-13 13:00:00,1.40,12.42
2023-03-13 14:00:00,,1.50
2023-03-13 15:00:00,1.72,-37.17
2023-03-13 16:00:00,1.57,-14.66
2023-03-13 17:00:00,1.65,-18.12
2023-03-13 18:00:00,1.50,4.34
2023-03-13 19:00:00,1.66,-15.93
2023-03-13 20:00:00,1.34,16.27
2023-03-13 21:00:00,,1.36
2023-03-13 22:00:00,1.29,32.75
2023-03-13 23:00:00,1.37,7.60
2023-03-14 00:00:00,1.27,22.55
2023-03-14 01:00:00,,1.23
2023-03-14 02:00:00,1.27,17.00
2023-03-14 03:00:00,1.00,40.95
2023-03-14 04:00:00,,1.24
2023-03-14 05:00:00,1.47,-7.08
2023-03-14 06:00:00,1.21,26.55
2023-03-14 07:00:00,,1.33
2023-03-14 08:00:00,1.45,4.99
2023-03-14 09:00:00,1.55,-7.72
2023-03-14 10:00:00,,1.40
2023-03-14 11:00:00,1.48,8.64
2023-03-14 12:00:00,1.25,5.63
2023-03-14 13:00:00,1.46,3.22
2023-03-14 14:00:00,1.47,-12.79
2023-03-14 15:00:00,1.37,1.45
2023-03-14 16:00:00,1.47,2.19
2023-03-14 17:00:00,,1.38
2023-03-14 18:00:00,1.26,27.31
2023-03-14 19:00:00,,1.31
2023-03-14 20:00:00,1.29,15.03
2023-03-14 21:00:00,1.27,41.30
2023-03-14 22:00:00,,1.26
2023-03-14 23:00:00,1.27,32.14
2023-03-15 00:00:00,1.51,3.72
2023-03-15 01:00:00,1.29,25.21
2023-03-15 02:00:00,1.24,24.94
2023-03-15 03:00:00,,1.27
2023-03-15 04:00:00,1.43,3.19
2023-03-15 05:00:00,1.38,-7.86
2023-03-15 06:00:00,1.49,1.32
2023-03-15 07:00:00,1.32,7.64
2023-03-15 08:00:00,1.51,8.87
2023-03-15 09:00:00,1.32,21.15
2023-03-15 10:00:00,1.54,-0.49
2023-03-15 11:00:00,1.42,11.03
2023-03-15 12:00:00,1.42,6.58
2023-03-15 13:00:00,1.58,-2.07
2023-03-15 14:00:00,,1.72
2023-03-15 15:00:00,1.94,-53.63
2023-03-15 16:00:00,,1.69
2023-03-15 17:00:00,1.65,-26.03
2023-03-15 18:00:00,1.55,-8.18
2023-03-15 19:00:00,1.23,14.76
2023-03-15 20:00:00,,1.34
2023-03-15 21:00:00,1.21,18.47
2023-03-15 22:00:00,,1.28
2023-03-15 23:00:00,1.39,6.68
2023-03-16 00:00:00,1.23,29.17
2023-03-16 01:00:00,1.45,1.04
2023-03-16 02:00:00,,1.32
2023-03-16 03:00:00,1.43,2.00
2023-03-16 04:00:00,1.24,29.56
2023-03-16 05:00:00,1.35,6.74
2023-03-16 06:00:00,,1.37
2023-03-16 07:00:00,1.43,14.46
2023-03-16 08:00:00,1.29,23.02
2023-03-16 09:00:00,1.26,21.94
2023-03-16 10:00:00,1.56,-1.51
2023-03-16 11:00:00,,1.44
2023-03-16 12:00:00,1.42,1.52
2023-03-16 13:00:00,1.33,1.58
2023-03-16 14:00:00,1.71,-32.27
2023-03-16 15:00:00,1.51,-6.16
2023-03-16 16:00:00,1.56,-0.98
2023-03-16 17:00:00,1.64,-1.74
2023-03-16 18:00:00,1.62,-20.44
2023-03-16 19:00:00,1.46,1.45
2023-03-16 20:00:00,1.27,29.73
2023-03-16 21:00:00,1.39,1.38
2023-03-16 22:00:00,1.39,12.50
2023-03-16 23:00:00,,1.33
2023-03-17 00:00:00,,1.32
2023-03-17 01:00:00,1.18,25.26
2023-03-17 02:00:00,,1.33
2023-03-17 03:00:00,1.34,3.19
2023-03-17 04:00:00,1.36,6.73
2023-03-17 05:00:00,1.50,1.70
2023-03-17 06:00:00,1.45,-9.73
2023-03-17 07:00:00,1.49,-0.65
2023-03-17 08:00:00,1.42,7.39
2023-03-17 09:00:00,1.33,15.71
2023-03-17 10:00:00,1.32,12.84
2023-03-17 11:00:00,,1.41
2023-03-17 12:00:00,,1.42
2023-03-17 13:00:00,1.40,17.47
2023-03-17 14:00:00,,1.53
2023-03-17 15:00:00,1.70,-20.69
2023-03-17 16:00:00,,1.59
2023-03-17 17:00:00,1.62,-14.24
2023-03-17 18:00:00,,1.47
2023-03-17 19:00:00,1.27,16.01
2023-03-17 20:00:00,1.26,25.36
2023-03-17 21:00:00,1.31,19.29
2023-03-17 22:00:00,1.31,27.99
2023-03-17 23:00:00,1.29,30.45
2023-03-18 00:00:00,1.42,14.86
2023-03-18 01:00:00,1.37,13.18
2023-03-18 02:00:00,,1.23
2023-03-18 03:00:00,1.38,-5.34
2023-03-18 04:00:00,1.36,-6.47
2023-03-18 05:00:00,1.13,16.47
2023-03-18 06:00:00,1.33,13.60
2023-03-18 07:00:00,1.53,5.88
2023-03-18 08:00:00,1.43,4.16
2023-03-18 09:00:00,1.51,-1.31
2023-03-18 10:00:00,1.39,0.85
2023-03-18 11:00:00,1.34,2.54
2023-03-18 12:00:00,1.45,3.77
2023-03-18 13:00:00,1.45,7.10
2023-03-18 14:00:00,1.62,9.78
2023-03-18 15:00:00,1.65,1.70
2023-03-18 16:00:00,,1.70
2023-03-18 17:00:00,1.60,-11.26
2023-03-18 18:00:00,1.88,-65.02
2023-03-18 19:00:00,1.56,1.52
2023-03-18 20:00:00,1.35,20.68
2023-03-18 21:00:00,1.24,26.97
2023-03-18 22:00:00,,1.34
2023-03-18 23:00:00,1.24,16.92
2023-03-19 00:00:00,,1.21
2023-03-19 01:00:00,1.07,46.57
2023-03-19 02:00:00,0.86,40.18
2023-03-19 03:00:00,1.26,21.67
2023-03-19 04:00:00,,1.21
2023-03-19 05:00:00,1.19,25.29
2023-03-19 06:00:00,1.28,11.50
2023-03-19 07:00:00,1.41,0.62
2023-03-19 08:00:00,1.45,-2.83
2023-03-19 09:00:00,1.24,17.92
2023-03-19 10:00:00,1.40,2.56
2023-03-19 11:00:00,1.22,41.52
2023-03-19 12:00:00,1.23,24.69
2023-03-19 13:00:00,1.40,11.66
2023-03-19 14:00:00,1.69,-10.97
2023-03-19 15:00:00,1.55,8.20
2023-03-19 16:00:00,1.82,-40.83
2023-03-19 17:00:00,1.90,-63.66
2023-03-19 18:00:00,1.46,1.29
2023-03-19 19:00:00,1.40,10.12
2023-03-19 20:00:00,1.40,16.37
2023-03-19 21:00:00,0.94,1.33
2023-03-19 22:00:00,,1.26
2023-03-19 23:00:00,,1.23
2023-03-20 00:00:00,1.22,28.90
2023-03-20 01:00:00,1.34,12.49
2023-03-20 02:00:00,1.09,42.99
2023-03-20 03:00:00,1.43,8.39
2023-03-20 04:00:00,1.06,21.18
2023-03-20 05:00:00,1.46,1.30
2023-03-20 06:00:00,1.46,7.79
2023-03-20 07:00:00,1.30,24.93
2023-03-20 08:00:00,1.47,0.01
2023-03-20 09:00:00,1.39,13.15
2023-03-20 10:00:00,1.21,7.57
2023-03-20 11:00:00,1.11,33.41
2023-03-20 12:00:00,1.41,2.30
2023-03-20 13:00:00,1.44,1.31
2023-03-20 14:00:00,1.37,16.85
2023-03-20 15:00:00,1.23,20.15
2023-03-20 16:00:00,1.56,0.77
2023-03-20 17:00:00,1.70,-16.74
2023-03-20 18:00:00,,1.51
2023-03-20 19:00:00,1.21,27.45
2023-03-20 20:00:00,1.46,-7.08
2023-03-20 21:00:00,1.41,9.12
2023-03-20 22:00:00,1.45,9.82
2023-03-20 23:00:00,1.51,1.36
2023-03-21 00:00:00,1.53,-1.04
2023-03-21 01:00:00,1.32,1.31
2023-03-21 02:00:00,,1.29
2023-03-21 03:00:00,1.34,8.13
2023-03-21 04:00:00,,1.30
2023-03-21 05:00:00,1.31,0.42
2023-03-21 06:00:00,1.65,-14.29
2023-03-21 07:00:00,1.32,7.85
2023-03-21 08:00:00,1.34,1.49
2023-03-21 09:00:00,1.72,-28.48
2023-03-21 10:00:00,1.60,7.59
2023-03-21 11:00:00,,1.44
2023-03-21 12:00:00,1.30,15.14
2023-03-21 13:00:00,,1.39
2023-03-21 14:00:00,1.35,3.70
2023-03-21 15:00:00,,1.40
2023-03-21 16:00:00,,1.46
2023-03-21 17:00:00,1.54,1.07
2023-03-21 18:00:00,,1.50
2023-03-21 19:00:00,1.68,-38.66
2023-03-21 20:00:00,,1.46
2023-03-21 21:00:00,1.28,32.24
2023-03-21 22:00:00,1.37,15.47
2023-03-21 23:00:00,1.52,7.11
2023-03-22 00:00:00,,1.32
2023-03-22 01:00:00,1.34,10.99
2023-03-22 02:00:00,1.38,11.12
2023-03-22 03:00:00,1.15,36.64
2023-03-22 04:00:00,1.37,6.35
2023-03-22 05:00:00,1.59,-4.18
2023-03-22 06:00:00,1.70,-38.46
2023-03-22 07:00:00,1.40,17.78
2023-03-22 08:00:00,1.59,-15.71
2023-03-22 09:00:00,1.58,1.51
2023-03-22 10:00:00,,1.46
2023-03-22 11:00:00,1.41,0.29
2023-03-22 12:00:00,1.13,24.87
2023-03-22 13:00:00,1.45,21.98
2023-03-22 14:00:00,1.47,1.60
2023-03-22 15:00:00,1.66,-18.15
2023-03-22 16:00:00,,1.68
2023-03-22 17:00:00,1.84,-59.18
2023-03-22 18:00:00,,1.59
2023-03-22 19:00:00,1.44,-0.07
2023-03-22 20:00:00,1.48,-6.19
2023-03-22 21:00:00,,1.41
2023-03-22 22:00:00,1.27,26.19
2023-03-22 23:00:00,1.43,5.44
2023-03-23 00:00:00,,1.26
2023-03-23 01:00:00,,1.28
2023-03-23 02:00:00,,1.27
2023-03-23 03:00:00,1.25,21.48
2023-03-23 04:00:00,1.28,27.95
2023-03-23 05:00:00,1.54,-1.88
2023-03-23 06:00:00,,1.38
2023-03-23 07:00:00,1.22,11.44
2023-03-23 08:00:00,1.56,-7.79
2023-03-23 09:00:00,1.57,-15.08
2023-03-23 10:00:00,1.84,-60.87
2023-03-23 11:00:00,1.66,1.65
2023-03-23 12:00:00,,1.61
2023-03-23 13:00:00,1.61,-2.45
2023-03-23 14:00:00,,1.56
2023-03-23 15:00:00,1.50,6.45
2023-03-23 16:00:00,1.57,-13.81
2023-03-23 17:00:00,1.42,7.88
2023-03-23 18:00:00,,1.45
2023-03-23 19:00:00,1.33,1.40
2023-03-23 20:00:00,1.39,-1.85
2023-03-23 21:00:00,1.51,-0.22
2023-03-23 22:00:00,1.10,43.90
2023-03-23 23:00:00,1.25,1.24
2023-03-24 00:00:00,1.41,17.94
2023-03-24 01:00:00,1.55,-15.50
2023-03-24 02:00:00,,1.26
2023-03-24 03:00:00,1.22,11.98
2023-03-24 04:00:00,1.06,26.40
2023-03-24 05:00:00,1.48,6.62
2023-03-24 06:00:00,,1.34
2023-03-24 07:00:00,1.30,12.77
2023-03-24 08:00:00,,1.38
2023-03-24 09:00:00,1.44,1.40
2023-03-24 10:00:00,1.34,4.68
2023-03-24 11:00:00,1.59,-6.18
2023-03-24 12:00:00,1.41,2.37
2023-03-24 13:00:00,1.82,-40.45
2023-03-24 14:00:00,1.42,12.33
2023-03-24 15:00:00,1.66,-24.15
2023-03-24 16:00:00,1.58,-5.52
2023-03-24 17:00:00,1.58,-4.25
2023-03-24 18:00:00,,1.41
2023-03-24 19:00:00,1.22,8.56
2023-03-24 20:00:00,1.30,1.37
2023-03-24 21:00:00,1.44,2.35
2023-03-24 22:00:00,1.44,4.60
2023-03-24 23:00:00,,1.30
2023-03-25 00:00:00,1.19,21.77
2023-03-25 01:00:00,1.50,4.59
2023-03-25 02:00:00,1.15,44.11
2023-03-25 03:00:00,1.22,22.28
2023-03-25 04:00:00,1.51,5.64
2023-03-25 05:00:00,1.39,14.11
2023-03-25 06:00:00,1.48,17.94
2023-03-25 07:00:00,1.41,13.10
2023-03-25 08:00:00,1.54,5.49
2023-03-25 09:00:00,1.24,25.71
2023-03-25 10:00:00,1.47,-2.06
2023-03-25 11:00:00,1.40,11.09
2023-03-25 12:00:00,,1.42
2023-03-25 13:00:00,,1.42
2023-03-25 14:00:00,1.34,11.21
2023-03-25 15:00:00,,1.40
2023-03-25 16:00:00,1.40,8.72
2023-03-25 17:00:00,1.57,-16.90
2023-03-25 18:00:00,,1.34
2023-03-25 19:00:00,,1.29
2023-03-25 20:00:00,1.10,34.41
2023-03-25 21:00:00,,1.18
2023-03-25 22:00:00,1.15,11.99
2023-03-25 23:00:00,0.94,46.98
2023-03-26 00:00:00,,1.26
2023-03-26 01:00:00,1.36,-14.34
2023-03-26 02:00:00,,1.27
2023-03-26 03:00:00,1.35,18.75
2023-03-26 04:00:00,,1.31
2023-03-26 05:00:00,1.33,1.31
2023-03-26 06:00:00,1.54,1.33
2023-03-26 07:00:00,1.50,-0.60
2023-03-26 08:00:00,,1.37
2023-03-26 09:00:00,1.36,28.01
2023-03-26 10:00:00,1.51,-9.58
2023-03-26 11:00:00,1.31,8.02
2023-03-26 12:00:00,,1.55
2023-03-26 13:00:00,1.50,3.99
2023-03-26 14:00:00,,1.72
2023-03-26 15:00:00,1.73,-33.63
2023-03-26 16:00:00,1.84,-53.52
2023-03-26 17:00:00,2.00,-74.92
2023-03-26 18:00:00,1.82,1.65
2023-03-26 19:00:00,1.39,1.56
2023-03-26 20:00:00,1.36,19.56
2023-03-26 21:00:00,1.28,10.31
2023-03-26 22:00:00,,1.31
2023-03-26 23:00:00,1.21,31.49
2023-03-27 00:00:00,1.09,40.17
2023-03-27 01:00:00,,1.21
2023-03-27 02:00:00,1.38,0.11
2023-03-27 03:00:00,1.16,26.98
2023-03-27 04:00:00,1.00,28.55
2023-03-27 05:00:00,1.38,2.92
2023-03-27 06:00:00,1.27,21.29
2023-03-27 07:00:00,1.13,24.36
2023-03-27 08:00:00,1.75,-29.53
2023-03-27 09:00:00,1.29,1.38
2023-03-27 10:00:00,,1.43
2023-03-27 11:00:00,,1.44
2023-03-27 12:00:00,1.54,6.58
2023-03-27 13:00:00,,1.45
2023-03-27 14:00:00,1.30,10.71
2023-03-27 15:00:00,1.59,-18.03
2023-03-27 16:00:00,1.51,-3.91
2023-03-27 17:00:00,1.71,-25.47
2023-03-27 18:00:00,1.68,-18.57
2023-03-27 19:00:00,1.37,4.57
2023-03-27 20:00:00,1.21,36.70
2023-03-27 21:00:00,1.14,15.03
2023-03-27 22:00:00,1.13,31.96
2023-03-27 23:00:00,1.06,32.00
2023-03-28 00:00:00,1.14,38.50
2023-03-28 01:00:00,1.12,13.75
2023-03-28 02:00:00,1.17,18.20
2023-03-28 03:00:00,1.20,21.70
2023-03-28 04:00:00,,1.17
2023-03-28 05:00:00,1.01,26.00
2023-03-28 06:00:00,1.06,24.40
2023-03-28 07:00:00,1.17,33.84
2023-03-28 08:00:00,1.32,1.79
2023-03-28 09:00:00,,1.27
2023-03-28 10:00:00,1.24,17.71
2023-03-28 11:00:00,1.31,22.37
2023-03-28 12:00:00,1.39,10.47
2023-03-28 13:00:00,1.36,1.37
2023-03-28 14:00:00,1.34,13.09
2023-03-28 15:00:00,,1.55
2023-03-28 16:00:00,1.53,-0.57
2023-03-28 17:00:00,1.57,-21.34
2023-03-28 18:00:00,,1.48
2023-03-28 19:00:00,1.61,-16.97
2023-03-28 20:00:00,1.22,28.64
2023-03-28 21:00:00,1.28,17.26
2023-03-28 22:00:00,1.24,1.19
2023-03-28 23:00:00,0.88,57.20
2023-03-29 00:00:00,1.16,37.71
2023-03-29 01:00:00,1.12,33.37
2023-03-29 02:00:00,1.11,26.60
2023-03-29 03:00:00,1.11,33.48
2023-03-29 04:00:00,,1.16
2023-03-29 05:00:00,1.12,1.16
2023-03-29 06:00:00,1.06,40.16
2023-03-29 07:00:00,1.44,1.21
2023-03-29 08:00:00,1.56,-3.81
2023-03-29 09:00:00,1.45,6.30
2023-03-29 10:00:00,,1.35
